1	1447857603745	116.3067	0.003542	70	0.0
2	1447857603745	116.307599	0.003572	70	0.0
3	1447857603745	116.312957	-0.001794	70	0.0
4	1447857603745	116.31569810	0.00271306	70	0.0
1	1447857604745	116.3067	0.003527	70	6.0255324
2	1447857604745	116.307599	0.003549	70	9.1471572
3	1447857604745	116.312944	-0.001794	70	5.1900804
1	1447857605745	116.3067	0.003495	70	12.6245412
2	1447857605745	116.307599	0.003503	70	18.3030516
3	1447857605745	116.312914	-0.001794	70	12.250116
1	1447857606745	116.3067	0.003443	70	20.8262412
2	1447857606745	116.307599	0.00344	70	25.1111664
3	1447857606745	116.312869	-0.001794	70	18.13167
1	1447857607745	116.3067	0.003367	70	30.1579956
2	1447857607745	116.307599	0.003361	70	31.3215048
3	1447857607745	116.312809	-0.001794	70	24.004512
1	1447857608745	116.3067	0.003282	70	33.884118
2	1447857608745	116.307599	0.003277	70	33.3498312
3	1447857608745	116.312731	-0.001794	70	31.1828616
1	1447857609745	116.3067	0.003192	70	35.7179976
2	1447857609745	116.307599	0.003197	70	31.9022676
3	1447857609745	116.312644	-0.001794	70	34.762068
1	1447857610745	116.3067	0.00311	70	32.8007196
2	1447857610745	116.307599	0.003107	70	35.7837948
3	1447857610745	116.312558	-0.001794	70	34.4932092
1	1447857611745	116.3067	0.003023	70	34.5629412
2	1447857611745	116.307599	0.003024	70	33.035328
3	1447857611745	116.312474	-0.001794	70	33.5993184
1	1447857612745	116.3067	0.002942	70	32.14224
2	1447857612745	116.307599	0.002944	70	31.8459132
3	1447857612745	116.312395	-0.001794	70	31.6052964
1	1447857613745	116.3067	0.002858	70	33.4526148
2	1447857613745	116.307599	0.002856	70	34.8921612
3	1447857613745	116.31231	-0.001794	70	34.1440164
1	1447857614745	116.3067	0.002771	70	34.5877524
2	1447857614745	116.307599	0.002775	70	32.4221292
3	1447857614745	116.31222	-0.001794	70	35.8482852
1	1447857615745	116.3067	0.002692	70	31.5231588
2	1447857615745	116.307599	0.002685	70	35.860428
3	1447857615745	116.312132	-0.001794	70	35.2553796
1	1447857616745	116.3067	0.002605	70	34.44948
2	1447857616745	116.307599	0.002596	70	35.3945232
3	1447857616745	116.312051	-0.001794	70	32.7938688
1	1447857617745	116.3067	0.00252	70	34.0749036
2	1447857617745	116.307599	0.002517	70	31.4859384
3	1447857617745	116.311962	-0.001794	70	35.4132108
1	1447857618745	116.3067	0.002432	70	34.9557444
2	1447857618745	116.307599	0.002428	70	35.2139868
3	1447857618745	116.311875	-0.001794	70	34.7641416
1	1447857619745	116.3067	0.002344	70	34.8702984
2	1447857619745	116.307599	0.002347	70	32.201244
3	1447857619745	116.311792	-0.001794	70	33.3248724
1	1447857620745	116.3067	0.002261	70	32.8731696
2	1447857620745	116.307599	0.002265	70	32.6511792
3	1447857620745	116.311703	-0.001794	70	35.5833756
1	1447857621745	116.3067	0.002179	70	32.7632724
2	1447857621745	116.307599	0.002186	70	31.6239516
3	1447857621745	116.311621	-0.001794	70	33.209658
1	1447857622745	116.3067	0.002092	70	34.5595608
2	1447857622745	116.307599	0.002101	70	33.6947652
3	1447857622745	116.311542	-0.001794	70	31.5074772
1	1447857623745	116.3067	0.002004	70	35.2118916
2	1447857623745	116.307599	0.002022	70	31.5310428
3	1447857623745	116.311459	-0.001794	70	33.2852796
1	1447857624745	116.3067	0.001921	70	32.9971284
2	1447857624745	116.307599	0.001933	70	35.2894248
3	1447857624745	116.311371	-0.001794	70	35.141886
1	1447857625745	116.3067	0.001834	70	34.6950216
2	1447857625745	116.307599	0.001849	70	33.44112
3	1447857625745	116.311282	-0.001794	70	35.8697196
1	1447857626745	116.3067	0.001744	70	35.6865624
2	1447857626745	116.307637	0.001794	70	35.1623844
3	1447857626745	116.311203	-0.001794	70	31.6564596
1	1447857627745	116.3067	0.001657	70	34.5311316
2	1447857627745	116.307723	0.001794	70	34.4134152
3	1447857627745	116.311124	-0.001794	70	31.35618
1	1447857628745	116.3067	0.001573	70	33.3457524
2	1447857628745	116.30781	0.001794	70	35.0304444
3	1447857628745	116.311035	-0.001794	70	35.5974372
1	1447857629745	116.3067	0.001483	70	35.7807708
2	1447857629745	116.307899	0.001794	70	35.6256036
3	1447857629745	116.310948	-0.001794	70	35.1544968
1	1447857630745	116.3067	0.001397	70	34.35336
2	1447857630745	116.307986	0.001794	70	34.6426236
3	1447857630745	116.310866	-0.001794	70	32.6216196
1	1447857631745	116.3067	0.001315	70	32.8237884
2	1447857631745	116.308071	0.001794	70	34.0193304
3	1447857631745	116.310779	-0.001794	70	35.0061228
1	1447857632745	116.3067	0.001229	70	34.17597
2	1447857632745	116.308155	0.001794	70	33.5999952
3	1447857632745	116.310696	-0.001794	70	33.12126
1	1447857633745	116.3067	0.001145	70	33.2621244
2	1447857633745	116.30824	0.001794	70	34.0476192
3	1447857633745	116.310616	-0.001794	70	32.1365088
1	1447857634745	116.3067	0.001066	70	31.428468
2	1447857634745	116.308329	0.001794	70	35.8884036
3	1447857634745	116.31053	-0.001794	70	34.2909792
1	1447857635745	116.3067	0.000977	70	35.5099176
2	1447857635745	116.308409	0.001794	70	31.90248
3	1447857635745	116.310444	-0.001794	70	34.583184
1	1447857636745	116.3067	0.000897	70	31.6714428
2	1447857636745	116.308493	0.001794	70	33.6942576
3	1447857636745	116.310361	-0.001794	70	33.0739272
1	1447857637745	116.3067	0.000815	70	32.6736972
2	1447857637745	116.308577	0.001794	70	33.866964
3	1447857637745	116.310277	-0.001794	70	34.0105176
1	1447857638745	116.3067	0.000732	70	33.3153036
2	1447857638745	116.308656	0.001794	70	31.4534448
3	1447857638745	116.310197	-0.001794	70	31.910472
1	1447857639745	116.3067	0.000646	70	34.0761456
2	1447857639745	116.308742	0.001794	70	34.3953576
3	1447857639745	116.310111	-0.001794	70	34.6132224
1	1447857640745	116.3067	0.000557	70	35.5248576
2	1447857640745	116.308826	0.001794	70	33.8175972
3	1447857640745	116.310029	-0.001794	70	32.7264228
1	1447857641745	116.3067	0.000475	70	32.3449164
2	1447857641745	116.308913	0.001794	70	34.6839516
3	1447857641745	116.309947	-0.001794	70	32.9026932
1	1447857642745	116.3067	0.000386	70	35.4182868
2	1447857642745	116.308994	0.001794	70	32.6618676
3	1447857642745	116.309865	-0.001794	70	32.6668248
1	1447857643745	116.3067	0.000306	70	31.8722508
2	1447857643745	116.30908	0.001794	70	34.260858
3	1447857643745	116.309777	-0.001794	70	35.3393892
1	1447857644745	116.3067	0.000216	70	35.8006572
2	1447857644745	116.309165	0.001794	70	34.1717004
3	1447857644745	116.309693	-0.001794	70	33.7534956
1	1447857645745	116.3067	0.000137	70	31.4219592
2	1447857645745	116.309245	0.001794	70	32.0431176
3	1447857645745	116.309611	-0.001794	70	32.8394484
1	1447857646745	116.3067	5.8e-05	70	31.767282
2	1447857646745	116.309331	0.001794	70	34.3874772
3	1447857646745	116.309523	-0.001794	70	35.2813284
1	1447857647745	116.3067	-2.8e-05	70	33.9835824
2	1447857647745	116.309414	0.001794	70	33.243048
3	1447857647745	116.309441	-0.001794	70	32.8957452
1	1447857648745	116.3067	-0.000114	70	34.2241488
2	1447857648745	116.309496	0.001794	70	32.8136292
3	1447857648745	116.309354	-0.001794	70	34.7023116
1	1447857649745	116.3067	-0.000198	70	33.3167796
2	1447857649745	116.309584	0.001794	70	35.5185396
3	1447857649745	116.309271	-0.001794	70	33.2262252
1	1447857650745	116.3067	-0.000281	70	32.999544
2	1447857650745	116.309665	0.001794	70	32.157252
3	1447857650745	116.309191	-0.001794	70	31.9912956
1	1447857651745	116.3067	-0.000365	70	33.429564
2	1447857651745	116.309754	0.001794	70	35.9315532
3	1447857651745	116.309112	-0.001794	70	31.5784116
1	1447857652745	116.3067	-0.000445	70	31.8478644
2	1447857652745	116.309839	0.001794	70	33.7410072
3	1447857652745	116.309034	-0.001794	70	31.4091252
1	1447857653745	116.3067	-0.000533	70	35.216082
2	1447857653745	116.309924	0.001794	70	34.3815048
3	1447857653745	116.308955	-0.001794	70	31.7722572
1	1447857654745	116.3067	-0.000618	70	33.7990608
2	1447857654745	116.31001	0.001794	70	34.4141532
3	1447857654745	116.308874	-0.001794	70	32.2655652
1	1447857655745	116.3067	-0.000701	70	32.9176224
2	1447857655745	116.310089	0.001794	70	31.7008188
3	1447857655745	116.308784	-0.001794	70	35.9959968
1	1447857656745	116.3067	-0.000785	70	33.7236012
2	1447857656745	116.310169	0.001794	70	31.7451816
3	1447857656745	116.308694	-0.001794	70	35.9454024
1	1447857657745	116.3067	-0.000875	70	35.464878
2	1447857657745	116.310249	0.001794	70	32.0159376
3	1447857657745	116.308609	-0.001794	70	34.0724988
1	1447857658745	116.3067	-0.00096	70	34.1585604
2	1447857658745	116.310327	0.001794	70	31.3352208
3	1447857658745	116.308529	-0.001794	70	32.1654456
1	1447857659745	116.3067	-0.00104	70	31.6187136
2	1447857659745	116.310408	0.001794	70	32.3307144
3	1447857659745	116.308445	-0.001794	70	33.7187628
1	1447857660745	116.3067	-0.00112	70	32.05161
2	1447857660745	116.310493	0.001794	70	34.4423628
3	1447857660745	116.308361	-0.001794	70	33.8336892
1	1447857661745	116.3067	-0.001209	70	35.2823436
2	1447857661745	116.310578	0.001794	70	33.9102396
3	1447857661745	116.308273	-0.001794	70	35.0288712
1	1447857662745	116.3067	-0.001291	70	32.615694
2	1447857662745	116.310663	0.001794	70	33.9192756
3	1447857662745	116.308187	-0.001794	70	34.4863656
1	1447857663745	116.3067	-0.001372	70	32.247828
2	1447857663745	116.310751	0.001794	70	35.26236
3	1447857663745	116.308101	-0.001794	70	34.2847368
1	1447857664745	116.3067	-0.001461	70	35.3939544
2	1447857664745	116.310831	0.001794	70	32.3050392
3	1447857664745	116.308018	-0.001794	70	33.2876412
1	1447857665745	116.3067	-0.00155	70	35.5427496
2	1447857665745	116.310919	0.001794	70	34.9424244
3	1447857665745	116.30793	-0.001794	70	35.4633696
1	1447857666745	116.3067	-0.001639	70	35.0858052
2	1447857666745	116.310998	0.001794	70	31.6964772
3	1447857666745	116.307843	-0.001794	70	34.9341444
1	1447857667745	116.3067	-0.001726	70	34.8276456
2	1447857667745	116.311078	0.001794	70	32.0184036
3	1447857667745	116.307757	-0.001794	70	34.4984832
1	1447857668745	116.3067	-0.001814	70	35.108352
2	1447857668745	116.311165	0.001794	70	34.8842016
3	1447857668745	116.307672	-0.001794	70	33.81993
1	1447857669745	116.3067	-0.001902	70	34.9674876
2	1447857669745	116.311244	0.001794	70	31.7036808
3	1447857669745	116.307599	-0.001805	70	31.5974988
1	1447857670745	116.3067	-0.001986	70	33.3389916
2	1447857670745	116.311325	0.001794	70	32.2887204
3	1447857670745	116.307599	-0.001891	70	34.1124588
1	1447857671745	116.3067	-0.002075	70	35.6041476
2	1447857671745	116.311408	0.001794	70	33.3343584
3	1447857671745	116.307599	-0.001981	70	35.837928
1	1447857672745	116.3067	-0.002157	70	32.4920196
2	1447857672745	116.311489	0.001794	70	32.5317636
3	1447857672745	116.307599	-0.002063	70	32.8826268
1	1447857673745	116.3067	-0.002246	70	35.4410712
2	1447857673745	116.311573	0.001794	70	33.8672952
3	1447857673745	116.307599	-0.002154	70	35.9656776
1	1447857674745	116.3067	-0.00233	70	33.2460108
2	1447857674745	116.311662	0.001794	70	35.601894
3	1447857674745	116.307599	-0.002239	70	33.986304
1	1447857675745	116.3067	-0.002411	70	32.2894908
2	1447857675745	116.311744	0.001794	70	32.5413288
3	1447857675745	116.307599	-0.002322	70	33.1707456
1	1447857676745	116.3067	-0.002499	70	35.1080244
2	1447857676745	116.311822	0.001794	70	31.402872
3	1447857676745	116.307599	-0.002408	70	34.1540244
1	1447857677745	116.3067	-0.002588	70	35.4867552
2	1447857677745	116.311906	0.001794	70	33.5274444
3	1447857677745	116.307599	-0.002499	70	35.9454672
1	1447857678745	116.3067	-0.002672	70	33.2894484
2	1447857678745	116.311993	0.001794	70	34.92198
3	1447857678745	116.307599	-0.002583	70	33.4461384
1	1447857679745	116.3067	-0.002751	70	31.5911088
2	1447857679745	116.312072	0.001794	70	31.7652696
3	1447857679745	116.307599	-0.00267	70	34.9613964
1	1447857680745	116.3067	-0.002831	70	31.7148516
2	1447857680745	116.312159	0.001794	70	34.9189668
3	1447857680745	116.307599	-0.002759	70	35.120196
1	1447857681745	116.3067	-0.002917	70	34.377336
2	1447857681745	116.312246	0.001794	70	34.7631156
3	1447857681745	116.307599	-0.002844	70	33.9082416
1	1447857682745	116.3067	-0.003004	70	34.5849696
2	1447857682745	116.312327	0.001794	70	32.438466
3	1447857682745	116.307599	-0.002925	70	32.1239196
1	1447857683745	116.3067	-0.003091	70	34.5497724
2	1447857683745	116.312406	0.001794	70	31.6125504
3	1447857683745	116.307599	-0.003011	70	34.2893052
1	1447857684745	116.3067	-0.003181	70	35.937774
2	1447857684745	116.312493	0.001794	70	35.0092152
3	1447857684745	116.307599	-0.003094	70	33.3066276
1	1447857685745	116.3067	-0.003271	70	35.7708132
2	1447857685745	116.312583	0.001794	70	35.8524108
3	1447857685745	116.307599	-0.003185	70	35.852562
1	1447857686745	116.3067	-0.003351	70	31.7024496
2	1447857686745	116.31267	0.001794	70	35.0548812
3	1447857686745	116.307599	-0.003271	70	34.3951452
1	1447857687745	116.3067	-0.003438	70	34.6673808
2	1447857687745	116.31276	0.001794	70	35.8149096
3	1447857687745	116.307599	-0.003352	70	32.279418
1	1447857688745	116.3067	-0.003522	70	33.4509876
2	1447857688745	116.312843	0.001794	70	33.2689032
3	1447857688745	116.307599	-0.003437	70	33.627564
1	1447857689745	116.30669	-0.003602	70	33.7711356
2	1447857689745	116.312924	0.001794	70	32.7043872
3	1447857689745	116.307599	-0.003518	70	32.2724196
1	1447857690745	116.306604	-0.003602	70	34.4023452
2	1447857690745	116.313009	0.001794	70	33.7582728
3	1447857690745	116.307599	-0.003604	70	34.1984628
1	1447857691745	116.306516	-0.003602	70	35.2812456
2	1447857691745	116.313088	0.001794	70	31.8451824
3	1447857691745	116.307662	-0.003632	70	34.626618
1	1447857692745	116.30643	-0.003602	70	34.5067236
2	1447857692745	116.313175	0.001794	70	34.9892316
3	1447857692745	116.307744	-0.003632	70	32.9435712
1	1447857693745	116.306352	-0.003602	70	31.345362
2	1447857693745	116.313262	0.001794	70	34.8697728
3	1447857693745	116.307824	-0.003632	70	31.817934
1	1447857694745	116.306263	-0.003602	70	35.772948
2	1447857694745	116.313345	0.001794	70	32.932278
3	1447857694745	116.307903	-0.003632	70	31.7092824
1	1447857695745	116.306173	-0.003602	70	35.9480772
2	1447857695745	116.313426	0.001794	70	32.539878
3	1447857695745	116.307989	-0.003632	70	34.3290744
1	1447857696745	116.306092	-0.003602	70	32.3760816
2	1447857696745	116.313505	0.001794	70	31.6993176
3	1447857696745	116.30807	-0.003632	70	32.535774
1	1447857697745	116.306003	-0.003602	70	35.8754148
2	1447857697745	116.313586	0.001794	70	32.2646256
3	1447857697745	116.308153	-0.003632	70	33.3021312
1	1447857698745	116.305917	-0.003602	70	34.1434404
2	1447857698745	116.31367	0.001794	70	33.8075208
3	1447857698745	116.308241	-0.003632	70	35.1402444
1	1447857699745	116.305837	-0.003602	70	32.0537376
2	1447857699745	116.313754	0.001794	70	33.5221416
3	1447857699745	116.308323	-0.003632	70	32.9581548
1	1447857700745	116.30575	-0.003602	70	34.8740316
2	1447857700745	116.313833	0.001794	70	31.6671588
3	1447857700745	116.308402	-0.003632	70	31.8054852
1	1447857701745	116.305665	-0.003602	70	34.0961328
2	1447857701745	116.313917	0.001794	70	33.6305232
3	1447857701745	116.308489	-0.003632	70	34.5816432
1	1447857702745	116.305586	-0.003602	70	31.5346968
2	1447857702745	116.313996	0.001794	70	31.782996
3	1447857702745	116.30857	-0.003632	70	32.755446
1	1447857703745	116.3055	-0.003602	70	34.4671452
2	1447857703745	116.314079	0.001794	70	33.3305028
3	1447857703745	116.308649	-0.003632	70	31.4395632
1	1447857704745	116.30542	-0.003602	70	32.3028576
2	1447857704745	116.314158	0.001794	70	31.7527992
3	1447857704745	116.308732	-0.003632	70	33.1719732
1	1447857705745	116.305335	-0.003602	70	33.9981516
2	1447857705745	116.314248	0.001794	70	35.9232084
3	1447857705745	116.30881	-0.003632	70	31.5181764
1	1447857706745	116.305249	-0.003602	70	34.495182
2	1447857706745	116.314328	0.001794	70	31.831524
3	1447857706745	116.308899	-0.003632	70	35.6330412
1	1447857707745	116.305163	-0.003602	70	34.3670652
2	1447857707745	116.314407	0.001794	70	32.0109444
3	1447857707745	116.308989	-0.003632	70	35.9633412
1	1447857708745	116.305083	-0.003602	70	31.9971456
2	1447857708745	116.314486	0.001794	70	31.3723872
3	1447857708745	116.309077	-0.003632	70	35.326422
1	1447857709745	116.304994	-0.003602	70	35.7047244
2	1447857709745	116.314575	0.001794	70	35.7339852
3	1447857709745	116.309164	-0.003632	70	34.8327072
1	1447857710745	116.30491	-0.003602	70	33.4710792
2	1447857710745	116.314664	0.001794	70	35.798274
3	1447857710745	116.309246	-0.003632	70	32.8048884
1	1447857711745	116.304831	-0.003602	70	31.823748
2	1447857711745	116.314746	0.001794	70	32.7023316
3	1447857711745	116.309333	-0.003632	70	34.9683588
1	1447857712745	116.304752	-0.003602	70	31.7893392
2	1447857712745	116.314827	0.001794	70	32.4358632
3	1447857712745	116.309416	-0.003632	70	33.2105796
1	1447857713745	116.30467	-0.003602	70	32.8222296
2	1447857713745	116.314914	0.001794	70	34.7770116
3	1447857713745	116.309502	-0.003632	70	34.2186012
1	1447857714745	116.304582	-0.003602	70	35.3005272
2	1447857714745	116.314994	0.001794	70	32.1820092
3	1447857714745	116.309588	-0.003632	70	34.7164272
1	1447857715745	116.304493	-0.003602	70	35.4735576
2	1447857715745	116.315078	0.001794	70	33.6011724
3	1447857715745	116.309677	-0.003632	70	35.6080248
1	1447857716745	116.304406	-0.003602	70	35.0512272
2	1447857716745	116.315167	0.001794	70	35.6154084
3	1447857716745	116.309757	-0.003632	70	32.0826348
1	1447857717745	116.304326	-0.003602	70	31.784832
2	1447857717745	116.315252	0.001794	70	34.0210764
3	1447857717745	116.309836	-0.003632	70	31.4389512
1	1447857718745	116.304247	-0.003602	70	31.8749436
2	1447857718745	116.315341	0.001794	70	35.7179616
3	1447857718745	116.309919	-0.003632	70	33.5170512
1	1447857719745	116.304163	-0.003602	70	33.563934
2	1447857719745	116.315429	0.001794	70	35.440434
3	1447857719745	116.310005	-0.003632	70	34.3204164
1	1447857720745	116.304076	-0.003602	70	34.7442876
2	1447857720745	116.315509	0.001794	70	32.0022612
3	1447857720745	116.31009	-0.003632	70	33.9887196
1	1447857721745	116.303989	-0.003602	70	34.9342344
2	1447857721745	116.315596	0.001794	70	34.8903828
3	1447857721745	116.310169	-0.003632	70	31.6226016
1	1447857722745	116.303906	-0.003602	70	33.1762788
2	1447857722745	116.315675	0.001794	70	31.4565588
3	1447857722745	116.310249	-0.003632	70	31.9934268
1	1447857723745	116.303824	-0.003602	70	33.0258924
2	1447857723745	116.315753	0.001794	70	31.3652988
3	1447857723745	116.310333	-0.003632	70	33.578946
1	1447857724745	116.303734	-0.003602	70	35.97588
2	1447857724745	116.315836	0.001794	70	33.1170084
3	1447857724745	116.310416	-0.003632	70	33.471558
1	1447857725745	116.303653	-0.003602	70	32.571504
2	1447857725745	116.315915	0.001794	70	31.9226148
3	1447857725745	116.310502	-0.003632	70	34.4597796
1	1447857726745	116.303564	-0.003602	70	35.3148408
2	1447857726745	116.315995	0.001794	70	32.04468
3	1447857726745	116.310585	-0.003632	70	33.331518
1	1447857727745	116.303476	-0.003602	70	35.4417084
2	1447857727745	116.316085	0.001794	70	35.9330112
3	1447857727745	116.310666	-0.003632	70	32.436972
1	1447857728745	116.303387	-0.003602	70	35.8132716
2	1447857728745	116.316166	0.001794	70	32.1999444
3	1447857728745	116.310754	-0.003632	70	35.34606
1	1447857729745	116.303308	-0.003602	70	31.4546724
2	1447857729745	116.316255	0.001794	70	35.7545232
3	1447857729745	116.310833	-0.003632	70	31.5510696
1	1447857730745	116.303226	-0.003602	70	32.84586
2	1447857730745	116.316337	0.001794	70	32.9849496
3	1447857730745	116.310914	-0.003632	70	32.4866484
1	1447857731745	116.30314	-0.003598	70	35.0206524
2	1447857731745	116.316421	0.001794	70	33.5259252
